unidade;ano;mes;setor_centro_custo;internacoes
HMAL;2020;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;101
HMAL;2020;12;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;52
HMAL;2021;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;80
HMAL;2021;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;104
HMAL;2021;1;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;21
HMAL;2021;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;60
HMAL;2021;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;78
HMAL;2021;2;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;69
HMAL;2021;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;64
HMAL;2021;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;90
HMAL;2021;3;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;62
HMAL;2021;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;61
HMAL;2021;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102
HMAL;2021;4;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;61
HMAL;2021;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;67
HMAL;2021;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;94
HMAL;2021;5;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;74
HMAL;2021;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;71
HMAL;2021;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;77
HMAL;2021;6;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;75
HMAL;2021;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;71
HMAL;2021;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;84
HMAL;2021;7;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;54
HMAL;2021;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;72
HMAL;2021;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;75
HMAL;2021;8;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;71
HMAL;2021;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;64
HMAL;2021;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;65
HMAL;2021;9;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;73
HMAL;2021;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;55
HMAL;2021;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;73
HMAL;2021;10;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;66
HMAL;2021;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;47
HMAL;2021;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;63
HMAL;2021;11;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57
HMAL;2021;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;56
HMAL;2021;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;40
HMAL;2021;12;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;76
HMAL;2022;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;48
HMAL;2022;1;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;68
HMAL;2022;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;57
HMAL;2022;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;47
HMAL;2022;2;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;55
HMAL;2022;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;68
HMAL;2022;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;62
HMAL;2022;3;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;90
HMAL;2022;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;61
HMAL;2022;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;46
HMAL;2022;4;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;90
HMAL;2022;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;68
HMAL;2022;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;76
HMAL;2022;5;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;81
HMAL;2022;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;58
HMAL;2022;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;75
HMAL;2022;6;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;55
HMAL;2022;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;86
HMAL;2022;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112
HMAL;2022;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;76
HMAL;2022;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;84
HMAL;2022;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;89
HMAL;2022;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112
HMAL;2022;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;102
HMAL;2022;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;88
HMAL;2022;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;77
HMAL;2022;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;101
HMAL;2022;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;79
HMAL;2022;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102
HMAL;2023;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;73
HMAL;2023;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;114
HMAL;2023;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;78
HMAL;2023;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;105
HMAL;2023;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;107
HMAL;2023;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;169
HMAL;2023;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;78
HMAL;2023;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;131
HMAL;2023;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;105
HMAL;2023;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;141
HMAL;2023;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;103
HMAL;2023;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;178
HMAL;2023;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;124
HMAL;2023;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;131
HMAL;2023;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;150
HMAL;2023;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118
HMAL;2023;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;154
HMAL;2023;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;99
HMAL;2023;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;157
HMAL;2023;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;124
HMAL;2023;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;150
HMAL;2023;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;130
HMAL;2023;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;167
HMAL;2023;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;151
HMAL;2024;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;131
HMAL;2024;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;105
HMAL;2024;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;116
HMAL;2024;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;106
HMAL;2024;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;117
HMAL;2024;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118
HMAL;2024;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;141
HMAL;2024;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118
HMAL;2024;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;149
HMAL;2024;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;128
HMAL;2024;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;114
HMAL;2024;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118
HMAL;2024;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;122
HMAL;2024;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;103
HMAL;2024;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;118
HMAL;2024;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;115
HMAL;2024;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;123
HMAL;2024;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;99
HMAL;2024;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;119
HMAL;2024;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112
HMAL;2024;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;99
HMAL;2024;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;89
HMAL;2024;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;84
HMAL;2024;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;80
HMAL;2025;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;65
HMAL;2025;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;66
HMAL;2025;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;20
HMAL;2025;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;30
HMAL;2025;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;11
HMAL;2025;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;11
HMAL;2025;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;33
HMAL;2025;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;72
HMAL;2025;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;76
HMAL;2025;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;80
HMAL;2025;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;68
HMAL;2025;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;55
HMAL;2025;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;61
HMAL;2025;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;66
HMAL;2025;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;49
HMAL;2026;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;74
HMAL;2026;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;38
HMAL;2026;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;46
HMAL;2026;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;35
HMAL;2026;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;33
HMAL;2026;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;11
HRAD;2019;1;BLOCO OBSTÉTRICO;12
HRAD;2019;1;OBSERVAÇÃO;618
HRAD;2019;1;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2019;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2019;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2019;1;UTI;5
HRAD;2019;1;UTI - NEONATAL;3
HRAD;2019;2;ALOJAMENTO CONJUNTO;4
HRAD;2019;2;BLOCO OBSTÉTRICO;5
HRAD;2019;2;OBSERVAÇÃO;568
HRAD;2019;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;4
HRAD;2019;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2019;2;UTI;6
HRAD;2019;2;UTI - NEONATAL;2
HRAD;2019;3;ALOJAMENTO CONJUNTO;1
HRAD;2019;3;BLOCO OBSTÉTRICO;4
HRAD;2019;3;OBSERVAÇÃO;617
HRAD;2019;3;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2019;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2019;3;UTI;5
HRAD;2019;3;UTI - NEONATAL;3
HRAD;2019;4;ALOJAMENTO CONJUNTO;9
HRAD;2019;4;BLOCO OBSTÉTRICO;13
HRAD;2019;4;OBSERVAÇÃO;547
HRAD;2019;4;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;6
HRAD;2019;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2019;4;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2019;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2
HRAD;2019;4;UTI;8
HRAD;2019;4;UTI - NEONATAL;3
HRAD;2019;5;BLOCO OBSTÉTRICO;8
HRAD;2019;5;OBSERVAÇÃO;598
HRAD;2019;5;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2019;5;UTI;5
HRAD;2019;6;BLOCO OBSTÉTRICO;6
HRAD;2019;6;OBSERVAÇÃO;557
HRAD;2019;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2
HRAD;2019;6;UTI;1
HRAD;2019;6;UTI - NEONATAL;1
HRAD;2019;7;ALOJAMENTO CONJUNTO;4
HRAD;2019;7;BLOCO OBSTÉTRICO;6
HRAD;2019;7;OBSERVAÇÃO;614
HRAD;2019;7;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2019;7;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2019;7;UTI - NEONATAL;2
HRAD;2019;8;ALOJAMENTO CONJUNTO;3
HRAD;2019;8;BLOCO OBSTÉTRICO;5
HRAD;2019;8;OBSERVAÇÃO;532
HRAD;2019;8;UTI;3
HRAD;2019;8;UTI - NEONATAL;4
HRAD;2019;9;ALOJAMENTO CONJUNTO;1
HRAD;2019;9;BLOCO OBSTÉTRICO;5
HRAD;2019;9;OBSERVAÇÃO;523
HRAD;2019;9;UTI;5
HRAD;2019;9;UTI - NEONATAL;3
HRAD;2019;10;ALOJAMENTO CONJUNTO;3
HRAD;2019;10;BLOCO OBSTÉTRICO;2
HRAD;2019;10;OBSERVAÇÃO;520
HRAD;2019;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2
HRAD;2019;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2
HRAD;2019;10;UTI;6
HRAD;2019;10;UTI - NEONATAL;3
HRAD;2019;11;BLOCO OBSTÉTRICO;3
HRAD;2019;11;OBSERVAÇÃO;525
HRAD;2019;11;UTI;2
HRAD;2019;11;UTI - NEONATAL;3
HRAD;2019;12;ALOJAMENTO CONJUNTO;1
HRAD;2019;12;BLOCO OBSTÉTRICO;5
HRAD;2019;12;OBSERVAÇÃO;516
HRAD;2019;12;UTI;3
HRAD;2020;1;BLOCO OBSTÉTRICO;7
HRAD;2020;1;OBSERVAÇÃO;531
HRAD;2020;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2020;1;UTI;1
HRAD;2020;1;UTI - NEONATAL;2
HRAD;2020;2;BLOCO OBSTÉTRICO;4
HRAD;2020;2;OBSERVAÇÃO;545
HRAD;2020;2;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2020;2;UTI;5
HRAD;2020;2;UTI - NEONATAL;6
HRAD;2020;3;BLOCO OBSTÉTRICO;2
HRAD;2020;3;OBSERVAÇÃO;563
HRAD;2020;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2020;3;UTI;11
HRAD;2020;3;UTI - NEONATAL;5
HRAD;2020;4;ALOJAMENTO CONJUNTO;1
HRAD;2020;4;BLOCO OBSTÉTRICO;7
HRAD;2020;4;OBSERVAÇÃO;510
HRAD;2020;4;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2
HRAD;2020;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2020;4;UTI;3
HRAD;2020;4;UTI - NEONATAL;3
HRAD;2020;5;ALOJAMENTO CONJUNTO;1
HRAD;2020;5;BLOCO OBSTÉTRICO;7
HRAD;2020;5;OBSERVAÇÃO;556
HRAD;2020;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;3
HRAD;2020;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2020;5;UTI;14
HRAD;2020;5;UTI - NEONATAL;2
HRAD;2020;6;ALOJAMENTO CONJUNTO;1
HRAD;2020;6;BLOCO OBSTÉTRICO;2
HRAD;2020;6;OBSERVAÇÃO;499
HRAD;2020;6;UTI;24
HRAD;2020;6;UTI - NEONATAL;1
HRAD;2020;7;ALOJAMENTO CONJUNTO;2
HRAD;2020;7;BLOCO OBSTÉTRICO;5
HRAD;2020;7;OBSERVAÇÃO;504
HRAD;2020;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;5
HRAD;2020;7;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2020;7;UTI;19
HRAD;2020;7;UTI - NEONATAL;3
HRAD;2020;8;ALOJAMENTO CONJUNTO;2
HRAD;2020;8;BLOCO OBSTÉTRICO;4
HRAD;2020;8;OBSERVAÇÃO;504
HRAD;2020;8;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2020;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2020;8;UTI;22
HRAD;2020;8;UTI - NEONATAL;6
HRAD;2020;9;ALOJAMENTO CONJUNTO;2
HRAD;2020;9;BLOCO OBSTÉTRICO;4
HRAD;2020;9;OBSERVAÇÃO;541
HRAD;2020;9;UTI;20
HRAD;2020;9;UTI - NEONATAL;2
HRAD;2020;10;ALOJAMENTO CONJUNTO;1
HRAD;2020;10;BLOCO OBSTÉTRICO;3
HRAD;2020;10;OBSERVAÇÃO;524
HRAD;2020;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2020;10;UTI;17
HRAD;2020;10;UTI - NEONATAL;2
HRAD;2020;11;ALOJAMENTO CONJUNTO;2
HRAD;2020;11;BLOCO OBSTÉTRICO;5
HRAD;2020;11;OBSERVAÇÃO;481
HRAD;2020;11;UTI;8
HRAD;2020;11;UTI - NEONATAL;6
HRAD;2020;12;BLOCO OBSTÉTRICO;2
HRAD;2020;12;OBSERVAÇÃO;490
HRAD;2020;12;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2
HRAD;2020;12;UTI;10
HRAD;2020;12;UTI - NEONATAL;8
HRAD;2021;1;BLOCO OBSTÉTRICO;3
HRAD;2021;1;OBSERVAÇÃO;525
HRAD;2021;1;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2021;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2021;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2
HRAD;2021;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;1;UTI;11
HRAD;2021;2;BLOCO OBSTÉTRICO;3
HRAD;2021;2;OBSERVAÇÃO;443
HRAD;2021;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2021;2;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2021;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;3
HRAD;2021;2;UTI;26
HRAD;2021;2;UTI - NEONATAL;2
HRAD;2021;3;BLOCO OBSTÉTRICO;6
HRAD;2021;3;OBSERVAÇÃO;491
HRAD;2021;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2021;3;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2021;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;3;UTI;30
HRAD;2021;3;UTI - NEONATAL;3
HRAD;2021;4;BLOCO OBSTÉTRICO;7
HRAD;2021;4;OBSERVAÇÃO;511
HRAD;2021;4;UTI;17
HRAD;2021;4;UTI - NEONATAL;13
HRAD;2021;5;ALOJAMENTO CONJUNTO;3
HRAD;2021;5;BLOCO OBSTÉTRICO;5
HRAD;2021;5;OBSERVAÇÃO;500
HRAD;2021;5;UTI;13
HRAD;2021;5;UTI - NEONATAL;7
HRAD;2021;6;BLOCO OBSTÉTRICO;4
HRAD;2021;6;OBSERVAÇÃO;481
HRAD;2021;6;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2
HRAD;2021;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;6;UTI;7
HRAD;2021;6;UTI - NEONATAL;6
HRAD;2021;7;ALOJAMENTO CONJUNTO;5
HRAD;2021;7;BLOCO OBSTÉTRICO;10
HRAD;2021;7;OBSERVAÇÃO;541
HRAD;2021;7;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2021;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;7;UTI;15
HRAD;2021;7;UTI - NEONATAL;7
HRAD;2021;8;ALOJAMENTO CONJUNTO;1
HRAD;2021;8;BLOCO OBSTÉTRICO;6
HRAD;2021;8;OBSERVAÇÃO;547
HRAD;2021;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;5
HRAD;2021;8;UTI;8
HRAD;2021;8;UTI - NEONATAL;11
HRAD;2021;9;ALOJAMENTO CONJUNTO;1
HRAD;2021;9;BLOCO OBSTÉTRICO;4
HRAD;2021;9;OBSERVAÇÃO;555
HRAD;2021;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2
HRAD;2021;9;UTI;4
HRAD;2021;9;UTI - NEONATAL;1
HRAD;2021;10;ALOJAMENTO CONJUNTO;2
HRAD;2021;10;BLOCO OBSTÉTRICO;3
HRAD;2021;10;OBSERVAÇÃO;503
HRAD;2021;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;10;UTI;7
HRAD;2021;10;UTI - NEONATAL;6
HRAD;2021;11;ALOJAMENTO CONJUNTO;2
HRAD;2021;11;BLOCO OBSTÉTRICO;6
HRAD;2021;11;OBSERVAÇÃO;549
HRAD;2021;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2021;11;UTI;3
HRAD;2021;11;UTI - NEONATAL;1
HRAD;2021;12;ALOJAMENTO CONJUNTO;1
HRAD;2021;12;BLOCO OBSTÉTRICO;4
HRAD;2021;12;OBSERVAÇÃO;519
HRAD;2021;12;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2021;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2021;12;UTI;4
HRAD;2021;12;UTI - NEONATAL;6
HRAD;2022;1;ALOJAMENTO CONJUNTO;2
HRAD;2022;1;BLOCO OBSTÉTRICO;4
HRAD;2022;1;OBSERVAÇÃO;503
HRAD;2022;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2022;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;3
HRAD;2022;1;UTI;10
HRAD;2022;1;UTI - NEONATAL;5
HRAD;2022;2;ALOJAMENTO CONJUNTO;8
HRAD;2022;2;BLOCO OBSTÉTRICO;8
HRAD;2022;2;OBSERVAÇÃO;500
HRAD;2022;2;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;1
HRAD;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2022;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2022;2;UTI;2
HRAD;2022;2;UTI - NEONATAL;2
HRAD;2022;3;ALOJAMENTO CONJUNTO;16
HRAD;2022;3;BLOCO OBSTÉTRICO;13
HRAD;2022;3;OBSERVAÇÃO;567
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;1
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;1
HRAD;2022;3;UTI;2
HRAD;2022;3;UTI - NEONATAL;2
HRAD;2022;4;ALOJAMENTO CONJUNTO;7
HRAD;2022;4;BLOCO OBSTÉTRICO;6
HRAD;2022;4;OBSERVAÇÃO;564
HRAD;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1
HRAD;2022;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2
HRAD;2022;4;UTI;3
HRAD;2022;4;UTI - NEONATAL;6
HRAD;2022;5;ALOJAMENTO CONJUNTO;9
HRAD;2022;5;BLOCO OBSTÉTRICO;8
HRAD;2022;5;OBSERVAÇÃO;584
